cohort_id,covariate_id,mean,sd,database_id
7369,3020630704,0.75,0.968,MDCD
7369,3021337702,0.5,0.791,MDCD
7369,3021337704,0.5,0.791,MDCD
7369,3021440702,0.5,0.791,MDCD
7369,3021440704,0.5,0.791,MDCD
7369,3021601702,0.25,0.559,MDCD
7369,3021601704,0.25,0.559,MDCD
7369,3021737702,0.75,0.968,MDCD
7369,3021737704,0.75,0.968,MDCD
7369,3022090702,0.25,0.559,MDCD
7369,3022090704,0.25,0.559,MDCD
7369,3022096702,0.5,0.791,MDCD
7369,3022096704,0.5,0.791,MDCD
7369,3022217702,0.25,0.559,MDCD
7369,3022217704,0.25,0.559,MDCD
7369,3022250702,0.75,0.968,MDCD
7369,3022250704,0.75,0.968,MDCD
7369,3022327702,0.25,0.559,MDCD
7369,3022327704,0.25,0.559,MDCD
7369,3022914702,0.25,0.559,MDCD
7369,3022914704,0.25,0.559,MDCD
7369,3023314702,0.75,0.968,MDCD
7369,3023314704,0.75,0.968,MDCD
7369,3023419702,0.25,0.559,MDCD
7369,3023419704,0.25,0.559,MDCD
7369,3023993702,0.5,0.791,MDCD
7369,3023993704,0.5,0.791,MDCD
7369,3024093702,0.25,0.559,MDCD
7369,3024093704,0.25,0.559,MDCD
7369,3024128702,0.75,0.968,MDCD
7369,3024128704,0.75,0.968,MDCD
7369,3024212702,0.25,0.559,MDCD
7369,3024212704,0.25,0.559,MDCD
7369,3024561702,0.75,0.968,MDCD
7369,3024561704,0.75,0.968,MDCD
7369,3024731702,0.5,0.791,MDCD
7369,3024731704,0.5,0.791,MDCD
7369,3024850702,0.25,0.559,MDCD
7369,3024850704,0.25,0.559,MDCD
7369,3025159702,0.5,0.791,MDCD
7369,3025159704,0.5,0.791,MDCD
7369,3025255702,0.25,0.559,MDCD
7369,3025255704,0.25,0.559,MDCD
7369,3026327702,0.25,0.559,MDCD
7369,3026327704,0.25,0.559,MDCD
7369,3026361702,0.75,0.968,MDCD
7369,3026361704,0.75,0.968,MDCD
7369,3026910702,0.75,0.968,MDCD
7369,3026910704,0.75,0.968,MDCD
7369,3027484702,0.75,0.968,MDCD
7369,3027484704,0.75,0.968,MDCD
7369,3027597702,0.5,0.791,MDCD
7369,3027597704,0.5,0.791,MDCD
7369,3027744702,0.25,0.559,MDCD
7369,3027744704,0.25,0.559,MDCD
7369,3029162702,0.25,0.559,MDCD
7369,3029162704,0.25,0.559,MDCD
7369,3029187702,0.5,0.791,MDCD
7369,3029187704,0.5,0.791,MDCD
7369,3029305702,0.25,0.559,MDCD
7369,3029305704,0.25,0.559,MDCD
7369,3029707702,0.25,0.559,MDCD
7369,3029707704,0.25,0.559,MDCD
7369,3029925702,0.25,0.559,MDCD
7369,3029925704,0.25,0.559,MDCD
7369,3030260702,0.25,0.559,MDCD
7369,3030260704,0.25,0.559,MDCD
7369,3030477702,0.25,0.559,MDCD
7369,3030477704,0.25,0.559,MDCD
7369,3031368702,0.5,0.791,MDCD
7369,3031368704,0.5,0.791,MDCD
7369,3033308702,0.25,0.559,MDCD
7369,3033308704,0.25,0.559,MDCD
7369,3033336702,0.25,0.559,MDCD
7369,3033336704,0.25,0.559,MDCD
7369,3033486702,0.25,0.559,MDCD
7369,3033486704,0.25,0.559,MDCD
7369,3033658702,0.25,0.559,MDCD
7369,3033658704,0.25,0.559,MDCD
7369,3033745702,0.25,0.559,MDCD
7369,3033745704,0.25,0.559,MDCD
7369,3034426702,0.25,0.559,MDCD
7369,3034426704,0.25,0.559,MDCD
7369,3034708702,0.5,0.791,MDCD
7369,3034708704,0.5,0.791,MDCD
7369,3035133702,0.25,0.559,MDCD
7369,3035133704,0.25,0.559,MDCD
7369,3035768702,0.5,0.791,MDCD
7369,3035768704,0.5,0.791,MDCD
7369,3035851702,0.25,0.559,MDCD
7369,3035851704,0.25,0.559,MDCD
7369,3035941702,0.5,0.791,MDCD
7369,3035941704,0.5,0.791,MDCD
7369,3035995702,0.75,0.968,MDCD
7369,3035995704,0.75,0.968,MDCD
7369,3036882702,0.25,0.559,MDCD
7369,3036882704,0.25,0.559,MDCD
7369,3037167702,0.25,0.559,MDCD
7369,3037167704,0.25,0.559,MDCD
7369,3037185702,0.25,0.559,MDCD
7369,3037185704,0.25,0.559,MDCD
7369,3037556702,0.5,0.791,MDCD
7369,3037556704,0.5,0.791,MDCD
7369,3038106702,0.25,0.559,MDCD
7369,3038106704,0.25,0.559,MDCD
7369,3038328702,0.25,0.559,MDCD
7369,3038328704,0.25,0.559,MDCD
7369,3038553702,0.25,0.559,MDCD
7369,3038553704,0.25,0.559,MDCD
7369,3038636702,0.25,0.559,MDCD
7369,3038636704,0.25,0.559,MDCD
7369,3039312702,0.5,0.791,MDCD
7369,3039312704,0.5,0.791,MDCD
7369,3039417702,0.5,0.791,MDCD
7369,3039417704,0.5,0.791,MDCD
7369,3039919702,0.25,0.559,MDCD
7369,3039919704,0.25,0.559,MDCD
7369,3040317702,0.25,0.559,MDCD
7369,3040317704,0.25,0.559,MDCD
7369,3041096702,0.25,0.559,MDCD
7369,3041096704,0.25,0.559,MDCD
7369,3041097702,0.25,0.559,MDCD
7369,3041097704,0.25,0.559,MDCD
7369,3041412702,0.25,0.559,MDCD
7369,3041412704,0.25,0.559,MDCD
7369,3041748702,0.25,0.559,MDCD
7369,3041748704,0.25,0.559,MDCD
7369,3042857702,0.5,0.791,MDCD
7369,3042857704,0.5,0.791,MDCD
7369,3043263702,0.25,0.559,MDCD
7369,3043263704,0.25,0.559,MDCD
7369,3043695702,0.25,0.559,MDCD
7369,3043695704,0.25,0.559,MDCD
7369,3044862702,0.25,0.559,MDCD
7369,3044862704,0.25,0.559,MDCD
7369,3045068702,0.25,0.559,MDCD
7369,3045068704,0.25,0.559,MDCD
7369,3045414702,0.25,0.559,MDCD
7369,3045414704,0.25,0.559,MDCD
7369,3045424702,0.25,0.559,MDCD
7369,3045424704,0.25,0.559,MDCD
7369,3045646702,0.25,0.559,MDCD
7369,3045646704,0.25,0.559,MDCD
7369,3045874702,0.25,0.559,MDCD
7369,3045874704,0.25,0.559,MDCD
7369,3046861702,0.25,0.559,MDCD
7369,3046861704,0.25,0.559,MDCD
7369,3050627702,0.25,0.559,MDCD
7369,3050627704,0.25,0.559,MDCD
7369,3051269702,0.25,0.559,MDCD
7369,3051269704,0.25,0.559,MDCD
7369,3052648702,0.5,0.791,MDCD
7369,3052648704,0.5,0.791,MDCD
7369,4065263502,0.25,0.559,MDCD
7369,4065263504,0.25,0.559,MDCD
7369,4076762502,0.25,0.559,MDCD
7369,4076762504,0.25,0.559,MDCD
7369,4080499502,0.25,0.559,MDCD
7369,4080499504,0.25,0.559,MDCD
7369,4139745502,0.25,0.559,MDCD
7369,4139745504,0.25,0.559,MDCD
7369,4163872502,0.75,0.968,MDCD
7369,4163872504,0.75,0.968,MDCD
7369,4181778502,0.75,0.968,MDCD
7369,4181778504,0.5,0.791,MDCD
7369,4187078502,1,1.118,MDCD
7369,4187078504,1,1.118,MDCD
7369,4219637602,0.5,0.791,MDCD
7369,4219637604,0.25,0.559,MDCD
7369,4229930602,0.25,0.559,MDCD
7369,4229930604,0.25,0.559,MDCD
7369,4244369502,0.25,0.559,MDCD
7369,4244369504,0.25,0.559,MDCD
7369,4262021502,0.25,0.559,MDCD
7369,4262021504,0.25,0.559,MDCD
7369,4264477502,0.25,0.559,MDCD
7369,4264477504,0.25,0.559,MDCD
7369,4288386502,0.25,0.559,MDCD
7369,4294382502,0.25,0.559,MDCD
7369,4295073502,0.5,0.791,MDCD
7369,4295073504,0.5,0.791,MDCD
7369,4296519502,0.5,0.791,MDCD
7369,4296519504,0.5,0.791,MDCD
7369,4301464502,0.25,0.559,MDCD
7369,4305317502,1,1.118,MDCD
7369,4305317504,1,1.118,MDCD
7369,4331086602,0.25,0.559,MDCD
7369,4331086604,0.25,0.559,MDCD
7369,4335824502,0.5,0.791,MDCD
7369,4335824504,0.5,0.791,MDCD
7369,19005046410,0.25,0.559,MDCD
7369,19005046412,0.25,0.559,MDCD
7369,19005046413,0.25,0.559,MDCD
7369,19008339410,0.25,0.559,MDCD
7369,19008339412,0.25,0.559,MDCD
7369,19008339413,0.25,0.559,MDCD
7369,19010309410,0.25,0.559,MDCD
7369,19010309412,0.25,0.559,MDCD
7369,19010309413,0.25,0.559,MDCD
7369,19011773410,0.25,0.559,MDCD
7369,19011773412,0.25,0.559,MDCD
7369,19011773413,0.25,0.559,MDCD
7369,19018419410,0.25,0.559,MDCD
7369,19018419412,0.25,0.559,MDCD
7369,19018419413,0.25,0.559,MDCD
7369,19025274410,0.25,0.559,MDCD
7369,19025274412,0.25,0.559,MDCD
7369,19025274413,0.25,0.559,MDCD
7369,19045045410,0.25,0.559,MDCD
7369,19045045412,0.25,0.559,MDCD
7369,19045045413,0.25,0.559,MDCD
7369,19049105410,0.25,0.559,MDCD
7369,19049105412,0.25,0.559,MDCD
7369,19049105413,0.25,0.559,MDCD
7369,19062817410,0.25,0.559,MDCD
7369,19062817412,0.25,0.559,MDCD
7369,19062817413,0.25,0.559,MDCD
7369,19077884410,0.25,0.559,MDCD
7369,19077884412,0.25,0.559,MDCD
7369,19077884413,0.25,0.559,MDCD
7369,19078092410,0.25,0.559,MDCD
7369,19078092412,0.25,0.559,MDCD
7369,19078092413,0.25,0.559,MDCD
7369,19092849410,0.25,0.559,MDCD
7369,19092849412,0.25,0.559,MDCD
7369,19092849413,0.25,0.559,MDCD
7369,19137312410,0.25,0.559,MDCD
7369,19137312412,0.25,0.559,MDCD
7369,19137312413,0.25,0.559,MDCD
7369,21600001410,0.75,0.968,MDCD
7369,21600001412,0.75,0.968,MDCD
7369,21600001413,0.5,0.791,MDCD
7369,21600046410,0.5,0.791,MDCD
7369,21600046412,0.25,0.559,MDCD
7369,21600046413,0.25,0.559,MDCD
7369,21600080410,0.5,0.791,MDCD
7369,21600080412,0.25,0.559,MDCD
7369,21600080413,0.25,0.559,MDCD
7369,21600095410,0.5,0.791,MDCD
7369,21600095412,0.25,0.559,MDCD
7369,21600095413,0.25,0.559,MDCD
7369,21600490410,0.25,0.559,MDCD
7369,21600490412,0.25,0.559,MDCD
7369,21600491410,0.25,0.559,MDCD
7369,21600491412,0.25,0.559,MDCD
7369,21600492410,0.25,0.559,MDCD
7369,21600492412,0.25,0.559,MDCD
7369,21600600410,0.25,0.559,MDCD
7369,21600642410,0.25,0.559,MDCD
7369,21600643410,0.25,0.559,MDCD
7369,21600800410,0.25,0.559,MDCD
7369,21600800412,0.25,0.559,MDCD
7369,21600800413,0.25,0.559,MDCD
7369,21600810410,0.25,0.559,MDCD
7369,21600810412,0.25,0.559,MDCD
7369,21600810413,0.25,0.559,MDCD
7369,21600811410,0.25,0.559,MDCD
7369,21600811412,0.25,0.559,MDCD
7369,21600811413,0.25,0.559,MDCD
7369,21600815410,0.25,0.559,MDCD
7369,21600815412,0.25,0.559,MDCD
7369,21600815413,0.25,0.559,MDCD
7369,21600823410,0.25,0.559,MDCD
7369,21600823412,0.25,0.559,MDCD
7369,21600823413,0.25,0.559,MDCD
7369,21600824410,0.25,0.559,MDCD
7369,21600824412,0.25,0.559,MDCD
7369,21600824413,0.25,0.559,MDCD
7369,21600835410,0.25,0.559,MDCD
7369,21600835412,0.25,0.559,MDCD
7369,21600835413,0.25,0.559,MDCD
7369,21600836410,0.25,0.559,MDCD
7369,21600836412,0.25,0.559,MDCD
7369,21600836413,0.25,0.559,MDCD
7369,21600840410,0.25,0.559,MDCD
7369,21600840412,0.25,0.559,MDCD
7369,21600840413,0.25,0.559,MDCD
7369,21600841410,0.25,0.559,MDCD
7369,21600841412,0.25,0.559,MDCD
7369,21600841413,0.25,0.559,MDCD
7369,21600857410,0.75,0.968,MDCD
7369,21600857412,0.75,0.968,MDCD
7369,21600857413,0.5,0.791,MDCD
7369,21600884410,0.75,0.968,MDCD
7369,21600884412,0.75,0.968,MDCD
7369,21600884413,0.5,0.791,MDCD
7369,21600885410,0.75,0.968,MDCD
7369,21600885412,0.75,0.968,MDCD
7369,21600885413,0.5,0.791,MDCD
7369,21600892410,0.25,0.559,MDCD
7369,21600892412,0.25,0.559,MDCD
7369,21600892413,0.25,0.559,MDCD
7369,21600959410,0.75,0.968,MDCD
7369,21600959412,0.75,0.968,MDCD
7369,21600959413,0.5,0.791,MDCD
7369,21600960410,0.25,0.559,MDCD
7369,21600960412,0.25,0.559,MDCD
7369,21600960413,0.25,0.559,MDCD
7369,21600961410,0.25,0.559,MDCD
7369,21600961412,0.25,0.559,MDCD
7369,21600961413,0.25,0.559,MDCD
7369,21600985410,0.25,0.559,MDCD
7369,21600985412,0.25,0.559,MDCD
7369,21600985413,0.25,0.559,MDCD
7369,21601136410,0.75,0.968,MDCD
7369,21601136412,0.75,0.968,MDCD
7369,21601136413,0.5,0.791,MDCD
7369,21601153410,0.75,0.968,MDCD
7369,21601153412,0.75,0.968,MDCD
7369,21601153413,0.5,0.791,MDCD
7369,21601154410,0.5,0.791,MDCD
7369,21601154412,0.5,0.791,MDCD
7369,21601160410,0.75,0.968,MDCD
7369,21601160412,0.75,0.968,MDCD
7369,21601160413,0.5,0.791,MDCD
7369,21601167410,0.75,0.968,MDCD
7369,21601167412,0.75,0.968,MDCD
7369,21601167413,0.5,0.791,MDCD
7369,21601179410,0.75,0.968,MDCD
7369,21601179412,0.75,0.968,MDCD
7369,21601179413,0.5,0.791,MDCD
7369,21601194410,0.75,0.968,MDCD
7369,21601194412,0.75,0.968,MDCD
7369,21601194413,0.5,0.791,MDCD
7369,21601195410,0.75,0.968,MDCD
7369,21601195412,0.75,0.968,MDCD
7369,21601195413,0.5,0.791,MDCD
7369,21601237410,0.5,0.791,MDCD
7369,21601237412,0.5,0.791,MDCD
7369,21601237413,0.5,0.791,MDCD
7369,21601386410,0.25,0.559,MDCD
7369,21601386412,0.25,0.559,MDCD
7369,21601387410,0.25,0.559,MDCD
7369,21601387412,0.25,0.559,MDCD
7369,21601421410,0.25,0.559,MDCD
7369,21601421412,0.25,0.559,MDCD
7369,21601434410,0.25,0.559,MDCD
7369,21601434412,0.25,0.559,MDCD
7369,21601461410,0.5,0.791,MDCD
7369,21601461412,0.5,0.791,MDCD
7369,21601461413,0.5,0.791,MDCD
7369,21601516410,0.5,0.791,MDCD
7369,21601516412,0.5,0.791,MDCD
7369,21601516413,0.5,0.791,MDCD
7369,21601517410,0.5,0.791,MDCD
7369,21601517412,0.5,0.791,MDCD
7369,21601517413,0.5,0.791,MDCD
7369,21601664410,0.5,0.791,MDCD
7369,21601664412,0.5,0.791,MDCD
7369,21601664413,0.5,0.791,MDCD
7369,21601665410,0.5,0.791,MDCD
7369,21601665412,0.5,0.791,MDCD
7369,21601665413,0.5,0.791,MDCD
7369,21601682410,0.25,0.559,MDCD
7369,21601682412,0.25,0.559,MDCD
7369,21601682413,0.25,0.559,MDCD
7369,21601698410,0.25,0.559,MDCD
7369,21601698412,0.25,0.559,MDCD
7369,21601698413,0.25,0.559,MDCD
7369,21601782410,0.5,0.791,MDCD
7369,21601782412,0.5,0.791,MDCD
7369,21601782413,0.5,0.791,MDCD
7369,21601783410,0.5,0.791,MDCD
7369,21601783412,0.5,0.791,MDCD
7369,21601783413,0.5,0.791,MDCD
7369,21601784410,0.5,0.791,MDCD
7369,21601784412,0.5,0.791,MDCD
7369,21601784413,0.5,0.791,MDCD
7369,21601853410,0.25,0.559,MDCD
7369,21601853412,0.25,0.559,MDCD
7369,21601853413,0.25,0.559,MDCD
7369,21601854410,0.25,0.559,MDCD
7369,21601854412,0.25,0.559,MDCD
7369,21601854413,0.25,0.559,MDCD
7369,21601855410,0.25,0.559,MDCD
7369,21601855412,0.25,0.559,MDCD
7369,21601855413,0.25,0.559,MDCD
7369,21602681410,0.25,0.559,MDCD
7369,21602681412,0.25,0.559,MDCD
7369,21602722410,0.25,0.559,MDCD
7369,21602722412,0.25,0.559,MDCD
7369,21602723410,0.25,0.559,MDCD
7369,21602723412,0.25,0.559,MDCD
7369,21602728410,0.25,0.559,MDCD
7369,21602728412,0.25,0.559,MDCD
7369,21602795410,0.25,0.559,MDCD
7369,21602795412,0.25,0.559,MDCD
7369,21602795413,0.25,0.559,MDCD
7369,21602796410,0.25,0.559,MDCD
7369,21602796412,0.25,0.559,MDCD
7369,21602796413,0.25,0.559,MDCD
7369,21602818410,0.25,0.559,MDCD
7369,21602818412,0.25,0.559,MDCD
7369,21602818413,0.25,0.559,MDCD
7369,21602819410,0.25,0.559,MDCD
7369,21602819412,0.25,0.559,MDCD
7369,21602819413,0.25,0.559,MDCD
7369,21602858410,0.25,0.559,MDCD
7369,21602858412,0.25,0.559,MDCD
7369,21602858413,0.25,0.559,MDCD
7369,21602968410,0.25,0.559,MDCD
7369,21602968412,0.25,0.559,MDCD
7369,21602968413,0.25,0.559,MDCD
7369,21602969410,0.25,0.559,MDCD
7369,21602969412,0.25,0.559,MDCD
7369,21602969413,0.25,0.559,MDCD
7369,21603006410,0.25,0.559,MDCD
7369,21603006412,0.25,0.559,MDCD
7369,21603006413,0.25,0.559,MDCD
7369,21603007410,0.25,0.559,MDCD
7369,21603007412,0.25,0.559,MDCD
7369,21603007413,0.25,0.559,MDCD
7369,21603365410,0.25,0.559,MDCD
7369,21603395410,0.25,0.559,MDCD
7369,21603396410,0.25,0.559,MDCD
7369,21603444410,0.25,0.559,MDCD
7369,21603444412,0.25,0.559,MDCD
7369,21603445410,0.25,0.559,MDCD
7369,21603445412,0.25,0.559,MDCD
7369,21603458410,0.25,0.559,MDCD
7369,21603458412,0.25,0.559,MDCD
7369,21603550410,0.75,0.968,MDCD
7369,21603550412,0.75,0.968,MDCD
7369,21603550413,0.5,0.791,MDCD
7369,21603551410,0.75,0.968,MDCD
7369,21603551412,0.75,0.968,MDCD
7369,21603551413,0.5,0.791,MDCD
7369,21603552410,0.25,0.559,MDCD
7369,21603552412,0.25,0.559,MDCD
7369,21603552413,0.25,0.559,MDCD
7369,21603594410,0.25,0.559,MDCD
7369,21603594412,0.25,0.559,MDCD
7369,21603594413,0.25,0.559,MDCD
7369,21603616410,0.25,0.559,MDCD
7369,21603616412,0.25,0.559,MDCD
7369,21603617410,0.25,0.559,MDCD
7369,21603617412,0.25,0.559,MDCD
7369,21603746410,0.25,0.559,MDCD
7369,21603746412,0.25,0.559,MDCD
7369,21603747410,0.25,0.559,MDCD
7369,21603747412,0.25,0.559,MDCD
7369,21603754410,0.25,0.559,MDCD
7369,21603754412,0.25,0.559,MDCD
7369,21603931410,0.25,0.559,MDCD
7369,21603932410,0.25,0.559,MDCD
7369,21603933410,0.25,0.559,MDCD
7369,21603966410,0.25,0.559,MDCD
7369,21604034410,0.25,0.559,MDCD
7369,21604035410,0.25,0.559,MDCD
7369,21604036410,0.25,0.559,MDCD
7369,21604180410,0.75,0.968,MDCD
7369,21604180412,0.5,0.791,MDCD
7369,21604180413,0.25,0.559,MDCD
7369,21604181410,0.25,0.559,MDCD
7369,21604182410,0.25,0.559,MDCD
7369,21604208410,0.25,0.559,MDCD
7369,21604253410,0.75,0.968,MDCD
7369,21604253412,0.5,0.791,MDCD
7369,21604253413,0.25,0.559,MDCD
7369,21604254410,0.25,0.559,MDCD
7369,21604254412,0.25,0.559,MDCD
7369,21604254413,0.25,0.559,MDCD
7369,21604296410,0.25,0.559,MDCD
7369,21604296412,0.25,0.559,MDCD
7369,21604296413,0.25,0.559,MDCD
7369,21604303410,0.5,0.791,MDCD
7369,21604303412,0.25,0.559,MDCD
7369,21604304410,0.25,0.559,MDCD
7369,21604304412,0.25,0.559,MDCD
7369,21604343410,0.25,0.559,MDCD
7369,21605007410,0.25,0.559,MDCD
7369,21605007412,0.25,0.559,MDCD
7369,21605125410,0.75,0.968,MDCD
7369,21605125412,0.75,0.968,MDCD
7369,21605125413,0.5,0.791,MDCD
7369,21605126410,0.75,0.968,MDCD
7369,21605126412,0.75,0.968,MDCD
7369,21605126413,0.5,0.791,MDCD
7369,21605212410,0.75,0.968,MDCD
7369,21605212412,0.75,0.968,MDCD
7369,21605212413,0.25,0.559,MDCD
7369,21605227410,0.5,0.791,MDCD
7369,21605227412,0.5,0.791,MDCD
7369,21605227413,0.25,0.559,MDCD
7369,21605228410,0.5,0.791,MDCD
7369,21605228412,0.5,0.791,MDCD
7369,21605228413,0.25,0.559,MDCD
7369,21605268410,0.25,0.559,MDCD
7369,21605268412,0.25,0.559,MDCD
7369,21605285410,0.25,0.559,MDCD
7369,21605285412,0.25,0.559,MDCD
7369,21605285413,0.25,0.559,MDCD
7369,21605342410,0.5,0.791,MDCD
7369,21605342412,0.5,0.791,MDCD
7369,21605348410,0.5,0.791,MDCD
7369,21605348412,0.5,0.791,MDCD
7369,21605351410,0.5,0.791,MDCD
7369,21605351412,0.5,0.791,MDCD
7369,30003483710,0.25,0.559,MDCD
7369,30011232710,3,1.936,MDCD
7369,30016041710,0.25,0.559,MDCD
7369,30016042710,2.75,1.854,MDCD
7369,30020301710,0.25,0.559,MDCD
7369,30020302710,2.75,1.854,MDCD
7369,30033382710,3,1.936,MDCD
7369,30063152710,3,1.936,MDCD
7369,30065042710,3,1.936,MDCD
7369,30074611710,1.75,1.479,MDCD
7369,30074612710,1.25,1.25,MDCD
7369,30102242710,0.5,0.791,MDCD
7369,30108131710,1.5,1.369,MDCD
7369,30108132710,1.5,1.369,MDCD
7369,30131151710,1,1.118,MDCD
7369,30131152710,1.75,1.479,MDCD
7369,30131153710,0.25,0.559,MDCD
7369,30136502710,3,1.936,MDCD
7369,30177321710,3,1.936,MDCD
7369,30190692710,2.25,1.677,MDCD
7369,30190693710,0.75,0.968,MDCD
7369,30191982710,3,1.936,MDCD
7369,30198972710,2.25,1.677,MDCD
7369,30198973710,0.75,0.968,MDCD
7369,30220962710,3,1.936,MDCD
7369,30222172710,0.25,0.559,MDCD
7369,30233142710,3,1.936,MDCD
7369,30239932710,0.5,0.791,MDCD
7369,30247312710,3,1.936,MDCD
7369,30252552710,0.25,0.559,MDCD
7369,30263611710,0.5,0.791,MDCD
7369,30263612710,2.5,1.768,MDCD
7369,30274842710,3,1.936,MDCD
7369,30293052710,0.25,0.559,MDCD
7369,30336582710,0.25,0.559,MDCD
7369,30344262710,0.25,0.559,MDCD
7369,30359412710,1,1.118,MDCD
7369,30359413710,2,1.581,MDCD
7369,30393121710,1,1.118,MDCD
7369,30393122710,2,1.581,MDCD
7369,30394171710,0.25,0.559,MDCD
7369,30394172710,2.75,1.854,MDCD
7369,30399192710,0.25,0.559,MDCD
7369,30410963710,0.25,0.559,MDCD
7369,36303293702,0.25,0.559,MDCD
7369,36303293704,0.25,0.559,MDCD
7369,36303377702,0.25,0.559,MDCD
7369,36303377704,0.25,0.559,MDCD
7369,36303760702,0.25,0.559,MDCD
7369,36303760704,0.25,0.559,MDCD
7369,36304467702,0.25,0.559,MDCD
7369,36304467704,0.25,0.559,MDCD
7369,36304684702,0.25,0.559,MDCD
7369,36304684704,0.25,0.559,MDCD
7369,36304849702,0.25,0.559,MDCD
7369,36304849704,0.25,0.559,MDCD
7369,36305217702,0.25,0.559,MDCD
7369,36305217704,0.25,0.559,MDCD
7369,36305541702,0.25,0.559,MDCD
7369,36305541704,0.25,0.559,MDCD
7369,36305654702,0.25,0.559,MDCD
7369,36305654704,0.25,0.559,MDCD
7369,36305689702,0.25,0.559,MDCD
7369,36305689704,0.25,0.559,MDCD
7369,36305963702,0.25,0.559,MDCD
7369,36305963704,0.25,0.559,MDCD
7369,36685860502,0.25,0.559,MDCD
7369,36685860504,0.25,0.559,MDCD
7369,36713200502,0.75,0.968,MDCD
7369,36713200504,0.75,0.968,MDCD
7369,36878752410,0.25,0.559,MDCD
7369,40479411802,0.25,0.559,MDCD
7369,40479411804,0.25,0.559,MDCD
7369,40489931602,0.25,0.559,MDCD
7369,40489931604,0.25,0.559,MDCD
7369,40758562702,0.5,0.791,MDCD
7369,40758562704,0.5,0.791,MDCD
7369,40760844702,0.25,0.559,MDCD
7369,40760844704,0.25,0.559,MDCD
7369,40765224702,0.25,0.559,MDCD
7369,40765224704,0.25,0.559,MDCD
7369,40770971702,0.25,0.559,MDCD
7369,40770971704,0.25,0.559,MDCD
7369,40771492702,0.25,0.559,MDCD
7369,40771492704,0.25,0.559,MDCD
7369,40771528702,0.5,0.791,MDCD
7369,40771528704,0.5,0.791,MDCD
7369,42529202702,0.25,0.559,MDCD
7369,42529202704,0.25,0.559,MDCD
7369,42529209702,0.5,0.791,MDCD
7369,42529209704,0.5,0.791,MDCD
7369,42709318410,0.25,0.559,MDCD
7369,42709318412,0.25,0.559,MDCD
7369,42709318413,0.25,0.559,MDCD
7369,42869452702,0.5,0.791,MDCD
7369,42869452704,0.5,0.791,MDCD
7369,44802448502,0.25,0.559,MDCD
7369,44802448504,0.25,0.559,MDCD
7369,45759984602,0.25,0.559,MDCD
7369,45759984604,0.25,0.559,MDCD
7369,45765283602,1,1.118,MDCD
7369,45765283604,1,1.118,MDCD
7369,45768037602,0.25,0.559,MDCD
7370,1901,1,0,MDCD
7370,1902,1,0,MDCD
7370,1903,2,0,MDCD
7370,1904,3,0,MDCD
7370,2007,1,1.414,MDCD
7370,13003,1,1.414,MDCD
7370,2020006,1,1.414,MDCD
7370,8507001,1,1.414,MDCD
7370,373503210,1,1.414,MDCD
7370,373503212,1,1.414,MDCD
7370,381591210,1,1.414,MDCD
7370,381591212,1,1.414,MDCD
7370,948078410,1,1.414,MDCD
7370,948078412,1,1.414,MDCD
7370,948078413,1,1.414,MDCD
7370,967823410,1,1.414,MDCD
7370,967823412,1,1.414,MDCD
7370,967823413,1,1.414,MDCD
7370,1112807410,1,1.414,MDCD
7370,1112807412,1,1.414,MDCD
7370,1112807413,1,1.414,MDCD
7370,1545958410,1,1.414,MDCD
7370,1545958412,1,1.414,MDCD
7370,1545958413,1,1.414,MDCD
7370,2006975502,1,1.414,MDCD
7370,2006975504,1,1.414,MDCD
7370,3000348702,1,1.414,MDCD
7370,3000348704,1,1.414,MDCD
7370,3001123702,1,1.414,MDCD
7370,3001123704,1,1.414,MDCD
7370,3001604702,1,1.414,MDCD
7370,3001604704,1,1.414,MDCD
7370,3001657702,1,1.414,MDCD
7370,3001657704,1,1.414,MDCD
7370,3002030702,1,1.414,MDCD
7370,3002030704,1,1.414,MDCD
7370,3002179702,1,1.414,MDCD
7370,3002179704,1,1.414,MDCD
7370,3002253702,1,1.414,MDCD
7370,3002253704,1,1.414,MDCD
7370,3003338702,1,1.414,MDCD
7370,3003338704,1,1.414,MDCD
7370,3003403702,1,1.414,MDCD
7370,3003403704,1,1.414,MDCD
7370,3003469702,1,1.414,MDCD
7370,3003469704,1,1.414,MDCD
7370,3004372702,1,1.414,MDCD
7370,3004372704,1,1.414,MDCD
7370,3004501702,1,1.414,MDCD
7370,3004501704,1,1.414,MDCD
7370,3004809702,1,1.414,MDCD
7370,3004809704,1,1.414,MDCD
7370,3004852702,1,1.414,MDCD
7370,3004852704,1,1.414,MDCD
7370,3005473702,1,1.414,MDCD
7370,3005473704,1,1.414,MDCD
7370,3006175702,1,1.414,MDCD
7370,3006175704,1,1.414,MDCD
7370,3006315702,1,1.414,MDCD
7370,3006315704,1,1.414,MDCD
7370,3006490702,1,1.414,MDCD
7370,3006490704,1,1.414,MDCD
7370,3006504702,1,1.414,MDCD
7370,3006504704,1,1.414,MDCD
7370,3006923702,1,1.414,MDCD
7370,3006923704,1,1.414,MDCD
7370,3007461702,1,1.414,MDCD
7370,3007461704,1,1.414,MDCD
7370,3010156702,1,1.414,MDCD
7370,3010156704,1,1.414,MDCD
7370,3010189702,1,1.414,MDCD
7370,3010189704,1,1.414,MDCD
7370,3010224702,1,1.414,MDCD
7370,3010224704,1,1.414,MDCD
7370,3010813702,1,1.414,MDCD
