cohort_id,covariate_id,mean,sd,database_id
2,21600174410,-0.217,NA,DCMC
2,21600190410,-0.217,NA,DCMC
2,21600190412,-0.217,NA,DCMC
2,21600190413,-0.217,NA,DCMC
2,21600191410,-0.217,NA,DCMC
2,21600191412,-0.217,NA,DCMC
2,21600191413,-0.217,NA,DCMC
2,21600248410,-0.217,NA,DCMC
2,21600269410,-0.217,NA,DCMC
2,21600279410,-0.217,NA,DCMC
2,21600279412,-0.217,NA,DCMC
2,21600279413,-0.217,NA,DCMC
2,21600280410,-0.217,NA,DCMC
2,21600280412,-0.217,NA,DCMC
2,21600280413,-0.217,NA,DCMC
2,21600315410,0.239,0.494,DCMC
2,21600315412,-0.217,NA,DCMC
2,21600315413,-0.217,NA,DCMC
2,21600316410,0.239,0.494,DCMC
2,21600316412,-0.217,NA,DCMC
2,21600316413,-0.217,NA,DCMC
2,21600337410,-0.217,NA,DCMC
2,21600337412,-0.217,NA,DCMC
2,21600337413,-0.217,NA,DCMC
2,21600360410,-0.217,NA,DCMC
2,21600360412,-0.217,NA,DCMC
2,21600361410,-0.217,NA,DCMC
2,21600361412,-0.217,NA,DCMC
2,21600381410,-0.217,NA,DCMC
2,21600381412,-0.217,NA,DCMC
2,21600381413,-0.217,NA,DCMC
2,21600424410,-0.217,NA,DCMC
2,21600424412,-0.217,NA,DCMC
2,21600424413,-0.217,NA,DCMC
2,21600427410,-0.217,NA,DCMC
2,21600427412,-0.217,NA,DCMC
2,21600427413,-0.217,NA,DCMC
2,21600438410,-0.217,NA,DCMC
2,21600438412,-0.217,NA,DCMC
2,21600438413,-0.217,NA,DCMC
2,21600447410,-0.217,NA,DCMC
2,21600447412,-0.217,NA,DCMC
2,21600447413,-0.217,NA,DCMC
2,21600482410,0.261,0.516,DCMC
2,21600482412,-0.217,NA,DCMC
2,21600482413,-0.217,NA,DCMC
2,21600483410,0.261,0.516,DCMC
2,21600483412,-0.217,NA,DCMC
2,21600483413,-0.217,NA,DCMC
2,21600490410,-0.217,NA,DCMC
2,21600490412,-0.217,NA,DCMC
2,21600490413,-0.217,NA,DCMC
2,21600491410,-0.217,NA,DCMC
2,21600491412,-0.217,NA,DCMC
2,21600491413,-0.217,NA,DCMC
2,21600492410,-0.217,NA,DCMC
2,21600492412,-0.217,NA,DCMC
2,21600492413,-0.217,NA,DCMC
2,21600509410,-0.217,NA,DCMC
2,21600509412,-0.217,NA,DCMC
2,21600509413,-0.217,NA,DCMC
2,21600510410,-0.217,NA,DCMC
2,21600510412,-0.217,NA,DCMC
2,21600510413,-0.217,NA,DCMC
2,21600511410,-0.217,NA,DCMC
2,21600511412,-0.217,NA,DCMC
2,21600511413,-0.217,NA,DCMC
2,21600521410,-0.217,NA,DCMC
2,21600521412,-0.217,NA,DCMC
2,21600521413,-0.217,NA,DCMC
2,21600522410,-0.217,NA,DCMC
2,21600522412,-0.217,NA,DCMC
2,21600522413,-0.217,NA,DCMC
2,21600531410,0.326,0.577,DCMC
2,21600531412,-0.217,NA,DCMC
2,21600531413,-0.217,NA,DCMC
2,21600532410,0.326,0.577,DCMC
2,21600532412,-0.217,NA,DCMC
2,21600532413,-0.217,NA,DCMC
2,21600533410,-0.217,NA,DCMC
2,21600533412,-0.217,NA,DCMC
2,21600533413,-0.217,NA,DCMC
2,21600537410,-0.217,NA,DCMC
2,21600554410,-0.217,NA,DCMC
2,21600565410,0.261,0.516,DCMC
2,21600565412,-0.217,NA,DCMC
2,21600565413,-0.217,NA,DCMC
2,21600600410,0.261,0.516,DCMC
2,21600600412,-0.217,NA,DCMC
2,21600600413,-0.217,NA,DCMC
2,21600601410,-0.217,NA,DCMC
2,21600601412,-0.217,NA,DCMC
2,21600601413,-0.217,NA,DCMC
2,21600602410,-0.217,NA,DCMC
2,21600602412,-0.217,NA,DCMC
2,21600602413,-0.217,NA,DCMC
2,21600642410,-0.217,NA,DCMC
2,21600643410,-0.217,NA,DCMC
2,21600651410,0.217,0.471,DCMC
2,21600651412,-0.217,NA,DCMC
2,21600651413,-0.217,NA,DCMC
2,21600652410,0.217,0.471,DCMC
2,21600652412,-0.217,NA,DCMC
2,21600652413,-0.217,NA,DCMC
2,21600697410,-0.217,NA,DCMC
2,21600697412,-0.217,NA,DCMC
2,21600697413,-0.217,NA,DCMC
2,21600698410,-0.217,NA,DCMC
2,21600698412,-0.217,NA,DCMC
2,21600698413,-0.217,NA,DCMC
2,21600704410,-0.217,NA,DCMC
2,21600704412,-0.217,NA,DCMC
2,21600704413,-0.217,NA,DCMC
2,21600712410,0.239,0.494,DCMC
2,21600712412,-0.217,NA,DCMC
2,21600712413,-0.217,NA,DCMC
2,21600713410,-0.217,NA,DCMC
2,21600713412,-0.217,NA,DCMC
2,21600713413,-0.217,NA,DCMC
2,21600714410,-0.217,NA,DCMC
2,21600714412,-0.217,NA,DCMC
2,21600714413,-0.217,NA,DCMC
2,21600722410,-0.217,NA,DCMC
2,21600722412,-0.217,NA,DCMC
2,21600722413,-0.217,NA,DCMC
2,21600728410,-0.217,NA,DCMC
2,21600728412,-0.217,NA,DCMC
2,21600728413,-0.217,NA,DCMC
2,21600735410,-0.217,NA,DCMC
2,21600735412,-0.217,NA,DCMC
2,21600744410,-0.217,NA,DCMC
2,21600744412,-0.217,NA,DCMC
2,21600744413,-0.217,NA,DCMC
2,21600749410,-0.217,NA,DCMC
2,21600749412,-0.217,NA,DCMC
2,21600749413,-0.217,NA,DCMC
2,21600779410,-0.217,NA,DCMC
2,21600779412,-0.217,NA,DCMC
2,21600779413,-0.217,NA,DCMC
2,21600783410,-0.217,NA,DCMC
2,21600783412,-0.217,NA,DCMC
2,21600783413,-0.217,NA,DCMC
2,21600788410,-0.217,NA,DCMC
2,21600800410,0.478,0.699,DCMC
2,21600800412,0.435,0.667,DCMC
2,21600800413,0.413,0.65,DCMC
2,21600810410,0.217,0.471,DCMC
2,21600810412,-0.217,NA,DCMC
2,21600810413,-0.217,NA,DCMC
2,21600811410,-0.217,NA,DCMC
2,21600815410,0.217,0.471,DCMC
2,21600815412,-0.217,NA,DCMC
2,21600815413,-0.217,NA,DCMC
2,21600823410,0.37,0.614,DCMC
2,21600823412,0.304,0.558,DCMC
2,21600823413,0.304,0.558,DCMC
2,21600824410,0.37,0.614,DCMC
2,21600824412,0.304,0.558,DCMC
2,21600824413,0.304,0.558,DCMC
2,21600835410,0.37,0.614,DCMC
2,21600835412,0.304,0.558,DCMC
2,21600835413,0.304,0.558,DCMC
2,21600836410,0.37,0.614,DCMC
2,21600836412,0.304,0.558,DCMC
2,21600836413,0.304,0.558,DCMC
2,21600840410,0.413,0.65,DCMC
2,21600840412,0.37,0.614,DCMC
2,21600840413,0.348,0.596,DCMC
2,21600841410,0.413,0.65,DCMC
2,21600841412,0.37,0.614,DCMC
2,21600841413,0.348,0.596,DCMC
2,21600857410,0.739,0.869,DCMC
2,21600857412,0.609,0.789,DCMC
2,21600857413,0.565,0.76,DCMC
2,21600858410,0.217,0.471,DCMC
2,21600858412,-0.217,NA,DCMC
2,21600858413,-0.217,NA,DCMC
2,21600859410,0.217,0.471,DCMC
2,21600859412,-0.217,NA,DCMC
2,21600859413,-0.217,NA,DCMC
2,21600884410,0.739,0.869,DCMC
2,21600884412,0.587,0.774,DCMC
2,21600884413,0.543,0.745,DCMC
2,21600885410,0.739,0.869,DCMC
2,21600885412,0.587,0.774,DCMC
2,21600885413,0.543,0.745,DCMC
2,21600888410,-0.217,NA,DCMC
2,21600888412,-0.217,NA,DCMC
2,21600888413,-0.217,NA,DCMC
2,21600892410,-0.217,NA,DCMC
2,21600892412,-0.217,NA,DCMC
2,21600892413,-0.217,NA,DCMC
2,21600932410,-0.217,NA,DCMC
2,21600932412,-0.217,NA,DCMC
2,21600932413,-0.217,NA,DCMC
2,21600933410,-0.217,NA,DCMC
2,21600933412,-0.217,NA,DCMC
2,21600933413,-0.217,NA,DCMC
2,21600934410,-0.217,NA,DCMC
2,21600934412,-0.217,NA,DCMC
2,21600934413,-0.217,NA,DCMC
2,21600959410,0.783,0.894,DCMC
2,21600959412,0.696,0.843,DCMC
2,21600959413,0.674,0.83,DCMC
2,21600960410,0.348,0.596,DCMC
2,21600960412,-0.217,NA,DCMC
2,21600960413,-0.217,NA,DCMC
2,21600961410,0.348,0.596,DCMC
2,21600961412,-0.217,NA,DCMC
2,21600961413,-0.217,NA,DCMC
2,21600962410,-0.217,NA,DCMC
2,21600972410,0.283,0.537,DCMC
2,21600972412,-0.217,NA,DCMC
2,21600972413,-0.217,NA,DCMC
2,21600985410,0.261,0.516,DCMC
2,21600985412,-0.217,NA,DCMC
2,21600985413,-0.217,NA,DCMC
2,21601006410,-0.217,NA,DCMC
2,21601032410,-0.217,NA,DCMC
2,21601033410,-0.217,NA,DCMC
2,21601034410,-0.217,NA,DCMC
2,21601038410,-0.217,NA,DCMC
2,21601043410,-0.217,NA,DCMC
2,21601044410,-0.217,NA,DCMC
2,21601077410,0.391,0.632,DCMC
2,21601077412,0.348,0.596,DCMC
2,21601077413,0.348,0.596,DCMC
2,21601078410,0.239,0.494,DCMC
2,21601078412,-0.217,NA,DCMC
2,21601078413,-0.217,NA,DCMC
2,21601079410,-0.217,NA,DCMC
2,21601079412,-0.217,NA,DCMC
2,21601079413,-0.217,NA,DCMC
2,21601091410,-0.217,NA,DCMC
2,21601091412,-0.217,NA,DCMC
2,21601101410,-0.217,NA,DCMC
2,21601101412,-0.217,NA,DCMC
2,21601119410,0.348,0.596,DCMC
2,21601119412,0.304,0.558,DCMC
2,21601119413,0.304,0.558,DCMC
2,21601128410,0.348,0.596,DCMC
2,21601128412,0.304,0.558,DCMC
2,21601128413,0.304,0.558,DCMC
2,21601131410,-0.217,NA,DCMC
2,21601131412,-0.217,NA,DCMC
2,21601131413,-0.217,NA,DCMC
2,21601132410,-0.217,NA,DCMC
2,21601132412,-0.217,NA,DCMC
2,21601132413,-0.217,NA,DCMC
2,21601136410,0.761,0.882,DCMC
2,21601136412,0.587,0.774,DCMC
2,21601136413,0.543,0.745,DCMC
2,21601137410,-0.217,NA,DCMC
2,21601137412,-0.217,NA,DCMC
2,21601138410,-0.217,NA,DCMC
2,21601138412,-0.217,NA,DCMC
2,21601153410,0.739,0.869,DCMC
2,21601153412,0.587,0.774,DCMC
2,21601153413,0.543,0.745,DCMC
2,21601154410,0.457,0.683,DCMC
2,21601154412,0.217,0.471,DCMC
2,21601154413,-0.217,NA,DCMC
2,21601160410,0.739,0.869,DCMC
2,21601160412,0.587,0.774,DCMC
2,21601160413,0.543,0.745,DCMC
2,21601167410,0.739,0.869,DCMC
2,21601167412,0.587,0.774,DCMC
2,21601167413,0.543,0.745,DCMC
2,21601179410,0.739,0.869,DCMC
2,21601179412,0.587,0.774,DCMC
2,21601179413,0.543,0.745,DCMC
2,21601194410,0.761,0.882,DCMC
2,21601194412,0.587,0.774,DCMC
2,21601194413,0.543,0.745,DCMC
2,21601195410,0.739,0.869,DCMC
2,21601195412,0.587,0.774,DCMC
2,21601195413,0.543,0.745,DCMC
2,21601215410,-0.217,NA,DCMC
2,21601215412,-0.217,NA,DCMC
2,21601215413,-0.217,NA,DCMC
2,21601225410,-0.217,NA,DCMC
2,21601226410,-0.217,NA,DCMC
2,21601227410,-0.217,NA,DCMC
2,21601237410,0.609,0.789,DCMC
2,21601237412,0.522,0.73,DCMC
2,21601237413,0.522,0.73,DCMC
2,21601238410,0.348,0.596,DCMC
2,21601238412,-0.217,NA,DCMC
2,21601238413,-0.217,NA,DCMC
2,21601239410,-0.217,NA,DCMC
2,21601239412,-0.217,NA,DCMC
2,21601239413,-0.217,NA,DCMC
2,21601240410,-0.217,NA,DCMC
2,21601240412,-0.217,NA,DCMC
2,21601240413,-0.217,NA,DCMC
2,21601245410,-0.217,NA,DCMC
2,21601254410,-0.217,NA,DCMC
2,21601258410,-0.217,NA,DCMC
2,21601386410,0.261,0.516,DCMC
2,21601386412,-0.217,NA,DCMC
2,21601386413,-0.217,NA,DCMC
2,21601387410,-0.217,NA,DCMC
2,21601387412,-0.217,NA,DCMC
2,21601387413,-0.217,NA,DCMC
2,21601421410,-0.217,NA,DCMC
2,21601421412,-0.217,NA,DCMC
2,21601421413,-0.217,NA,DCMC
2,21601422410,-0.217,NA,DCMC
2,21601422412,-0.217,NA,DCMC
2,21601422413,-0.217,NA,DCMC
2,21601434410,-0.217,NA,DCMC
2,21601434412,-0.217,NA,DCMC
2,21601445410,-0.217,NA,DCMC
2,21601452410,-0.217,NA,DCMC
2,21601461410,0.435,0.667,DCMC
2,21601461412,0.261,0.516,DCMC
2,21601461413,0.261,0.516,DCMC
2,21601462410,-0.217,NA,DCMC
2,21601463410,-0.217,NA,DCMC
2,21601516410,0.435,0.667,DCMC
2,21601516412,0.261,0.516,DCMC
2,21601516413,0.261,0.516,DCMC
2,21601517410,0.435,0.667,DCMC
2,21601517412,0.261,0.516,DCMC
2,21601517413,0.261,0.516,DCMC
2,21601605410,-0.217,NA,DCMC
2,21601605412,-0.217,NA,DCMC
2,21601605413,-0.217,NA,DCMC
2,21601606410,-0.217,NA,DCMC
2,21601606412,-0.217,NA,DCMC
2,21601606413,-0.217,NA,DCMC
2,21601625410,-0.217,NA,DCMC
2,21601625412,-0.217,NA,DCMC
2,21601625413,-0.217,NA,DCMC
2,21601664410,0.391,0.632,DCMC
2,21601664412,0.283,0.537,DCMC
2,21601664413,0.239,0.494,DCMC
2,21601665410,0.391,0.632,DCMC
2,21601665412,0.283,0.537,DCMC
2,21601665413,0.239,0.494,DCMC
2,21601666410,-0.217,NA,DCMC
2,21601666412,-0.217,NA,DCMC
2,21601682410,-0.217,NA,DCMC
2,21601682412,-0.217,NA,DCMC
2,21601682413,-0.217,NA,DCMC
2,21601698410,0.326,0.577,DCMC
2,21601698412,0.217,0.471,DCMC
2,21601698413,0.217,0.471,DCMC
2,21601744410,0.283,0.537,DCMC
2,21601744412,-0.217,NA,DCMC
2,21601744413,-0.217,NA,DCMC
2,21601745410,0.239,0.494,DCMC
2,21601745412,-0.217,NA,DCMC
2,21601745413,-0.217,NA,DCMC
2,21601746410,0.239,0.494,DCMC
2,21601746412,-0.217,NA,DCMC
2,21601746413,-0.217,NA,DCMC
2,21601765410,-0.217,NA,DCMC
2,21601765412,-0.217,NA,DCMC
2,21601765413,-0.217,NA,DCMC
2,21601766410,-0.217,NA,DCMC
2,21601766412,-0.217,NA,DCMC
2,21601770410,-0.217,NA,DCMC
2,21601770412,-0.217,NA,DCMC
2,21601770413,-0.217,NA,DCMC
2,21601782410,0.283,0.537,DCMC
2,21601782412,0.239,0.494,DCMC
2,21601782413,0.217,0.471,DCMC
2,21601783410,-0.217,NA,DCMC
2,21601783412,-0.217,NA,DCMC
2,21601783413,-0.217,NA,DCMC
2,21601784410,-0.217,NA,DCMC
2,21601784412,-0.217,NA,DCMC
2,21601784413,-0.217,NA,DCMC
2,21601822410,-0.217,NA,DCMC
2,21601822412,-0.217,NA,DCMC
2,21601822413,-0.217,NA,DCMC
2,21601823410,-0.217,NA,DCMC
2,21601823412,-0.217,NA,DCMC
2,21601823413,-0.217,NA,DCMC
2,21601853410,0.283,0.537,DCMC
2,21601853412,0.239,0.494,DCMC
2,21601853413,0.239,0.494,DCMC
2,21601854410,0.283,0.537,DCMC
2,21601854412,0.239,0.494,DCMC
2,21601854413,0.239,0.494,DCMC
2,21601855410,0.283,0.537,DCMC
2,21601855412,0.239,0.494,DCMC
2,21601855413,0.239,0.494,DCMC
2,21601888410,-0.217,NA,DCMC
2,21601907410,0.5,0.715,DCMC
2,21601907412,-0.217,NA,DCMC
2,21601907413,-0.217,NA,DCMC
2,21602002410,0.37,0.614,DCMC
2,21602002412,-0.217,NA,DCMC
2,21602003410,0.37,0.614,DCMC
2,21602003412,-0.217,NA,DCMC
2,21602019410,0.37,0.614,DCMC
2,21602019412,-0.217,NA,DCMC
2,21602028410,-0.217,NA,DCMC
2,21602028412,-0.217,NA,DCMC
2,21602029410,-0.217,NA,DCMC
2,21602029412,-0.217,NA,DCMC
2,21602037410,-0.217,NA,DCMC
2,21602037412,-0.217,NA,DCMC
2,21602054410,0.283,0.537,DCMC
2,21602054412,-0.217,NA,DCMC
2,21602055410,-0.217,NA,DCMC
2,21602055412,-0.217,NA,DCMC
2,21602061410,-0.217,NA,DCMC
2,21602061412,-0.217,NA,DCMC
2,21602073410,-0.217,NA,DCMC
2,21602073412,-0.217,NA,DCMC
2,21602082410,-0.217,NA,DCMC
2,21602082412,-0.217,NA,DCMC
2,21602095410,-0.217,NA,DCMC
2,21602095412,-0.217,NA,DCMC
2,21602098410,-0.217,NA,DCMC
2,21602099410,-0.217,NA,DCMC
2,21602100410,-0.217,NA,DCMC
2,21602104410,-0.217,NA,DCMC
2,21602119410,-0.217,NA,DCMC
2,21602195410,-0.217,NA,DCMC
2,21602195412,-0.217,NA,DCMC
2,21602195413,-0.217,NA,DCMC
2,21602196410,-0.217,NA,DCMC
2,21602196412,-0.217,NA,DCMC
2,21602196413,-0.217,NA,DCMC
2,21602202410,-0.217,NA,DCMC
2,21602202412,-0.217,NA,DCMC
2,21602202413,-0.217,NA,DCMC
2,21602359410,0.326,0.577,DCMC
2,21602359412,-0.217,NA,DCMC
2,21602359413,-0.217,NA,DCMC
2,21602360410,-0.217,NA,DCMC
2,21602361410,-0.217,NA,DCMC
2,21602384410,-0.217,NA,DCMC
2,21602627410,0.304,0.558,DCMC
2,21602627412,-0.217,NA,DCMC
2,21602627413,-0.217,NA,DCMC
2,21602628410,0.283,0.537,DCMC
2,21602628412,-0.217,NA,DCMC
2,21602628413,-0.217,NA,DCMC
2,21602629410,-0.217,NA,DCMC
2,21602629412,-0.217,NA,DCMC
2,21602629413,-0.217,NA,DCMC
2,21602633410,-0.217,NA,DCMC
2,21602645410,-0.217,NA,DCMC
2,21602645412,-0.217,NA,DCMC
2,21602666410,-0.217,NA,DCMC
2,21602666412,-0.217,NA,DCMC
2,21602667410,-0.217,NA,DCMC
2,21602667412,-0.217,NA,DCMC
2,21602674410,-0.217,NA,DCMC
2,21602674412,-0.217,NA,DCMC
2,21602681410,0.391,0.632,DCMC
2,21602681412,0.261,0.516,DCMC
2,21602681413,-0.217,NA,DCMC
2,21602682410,-0.217,NA,DCMC
2,21602683410,-0.217,NA,DCMC
2,21602684410,-0.217,NA,DCMC
2,21602722410,0.391,0.632,DCMC
2,21602722412,0.261,0.516,DCMC
2,21602722413,-0.217,NA,DCMC
2,21602723410,0.391,0.632,DCMC
2,21602723412,0.261,0.516,DCMC
2,21602723413,-0.217,NA,DCMC
2,21602724410,-0.217,NA,DCMC
2,21602724412,-0.217,NA,DCMC
2,21602724413,-0.217,NA,DCMC
2,21602728410,0.348,0.596,DCMC
2,21602728412,0.217,0.471,DCMC
2,21602728413,-0.217,NA,DCMC
2,21602779410,-0.217,NA,DCMC
2,21602785410,-0.217,NA,DCMC
2,21602791410,-0.217,NA,DCMC
2,21602795410,0.891,0.954,DCMC
2,21602795412,0.804,0.907,DCMC
2,21602795413,0.717,0.856,DCMC
2,21602796410,0.87,0.943,DCMC
2,21602796412,0.739,0.869,DCMC
2,21602796413,0.652,0.816,DCMC
2,21602797410,-0.217,NA,DCMC
2,21602798410,-0.217,NA,DCMC
2,21602818410,0.304,0.558,DCMC
2,21602818412,-0.217,NA,DCMC
2,21602818413,-0.217,NA,DCMC
2,21602819410,0.304,0.558,DCMC
2,21602819412,-0.217,NA,DCMC
2,21602819413,-0.217,NA,DCMC
2,21602858410,0.217,0.471,DCMC
2,21602858412,-0.217,NA,DCMC
2,21602858413,-0.217,NA,DCMC
2,21602868410,0.717,0.856,DCMC
2,21602868412,0.543,0.745,DCMC
2,21602868413,0.457,0.683,DCMC
2,21602869410,-0.217,NA,DCMC
2,21602869412,-0.217,NA,DCMC
2,21602869413,-0.217,NA,DCMC
2,21602882410,-0.217,NA,DCMC
2,21602882412,-0.217,NA,DCMC
2,21602882413,-0.217,NA,DCMC
2,21602894410,0.587,0.774,DCMC
2,21602894412,0.478,0.699,DCMC
2,21602894413,0.413,0.65,DCMC
2,21602914410,-0.217,NA,DCMC
2,21602914412,-0.217,NA,DCMC
2,21602914413,-0.217,NA,DCMC
2,21602920410,-0.217,NA,DCMC
2,21602920412,-0.217,NA,DCMC
2,21602968410,-0.217,NA,DCMC
2,21602968412,-0.217,NA,DCMC
2,21602968413,-0.217,NA,DCMC
2,21602969410,-0.217,NA,DCMC
2,21602969412,-0.217,NA,DCMC
2,21602969413,-0.217,NA,DCMC
2,21602990410,-0.217,NA,DCMC
2,21602994410,-0.217,NA,DCMC
2,21603006410,0.543,0.745,DCMC
2,21603006412,0.435,0.667,DCMC
2,21603006413,0.37,0.614,DCMC
2,21603007410,0.543,0.745,DCMC
2,21603007412,0.435,0.667,DCMC
2,21603007413,0.37,0.614,DCMC
2,21603071410,-0.217,NA,DCMC
2,21603071412,-0.217,NA,DCMC
2,21603071413,-0.217,NA,DCMC
2,21603072410,-0.217,NA,DCMC
2,21603072412,-0.217,NA,DCMC
2,21603072413,-0.217,NA,DCMC
2,21603079410,-0.217,NA,DCMC
2,21603079412,-0.217,NA,DCMC
2,21603079413,-0.217,NA,DCMC
2,21603089410,-0.217,NA,DCMC
2,21603089412,-0.217,NA,DCMC
2,21603089413,-0.217,NA,DCMC
2,21603090410,-0.217,NA,DCMC
2,21603090412,-0.217,NA,DCMC
2,21603090413,-0.217,NA,DCMC
2,21603095410,-0.217,NA,DCMC
2,21603095412,-0.217,NA,DCMC
2,21603095413,-0.217,NA,DCMC
2,21603102410,-0.217,NA,DCMC
2,21603102412,-0.217,NA,DCMC
2,21603102413,-0.217,NA,DCMC
2,21603109410,-0.217,NA,DCMC
2,21603109412,-0.217,NA,DCMC
2,21603109413,-0.217,NA,DCMC
2,21603126410,0.326,0.577,DCMC
