cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
0,27.624914442162904,NA,50-59,2017,0,14864,MDCD
-5,31.53182751540041,NA,50-59,2018,-158.56994008856475,14864,MDCD
-5,41.11978097193703,NA,50-59,2019,-121.59597842732538,14864,MDCD
0,11.241615331964407,NA,50-59,2020,0,14864,MDCD
0,3.0992470910335386,NA,60-69,2011,0,14864,MDCD
0,7.627652292950035,NA,60-69,2012,0,14864,MDCD
0,9.245722108145106,NA,60-69,2013,0,14864,MDCD
0,8.993839835728952,NA,60-69,2014,0,14864,MDCD
0,8.97741273100616,NA,60-69,2015,0,14864,MDCD
0,13.193702943189596,NA,60-69,2016,0,14864,MDCD
0,24.58042436687201,NA,60-69,2017,0,14864,MDCD
0,33.034907597535934,NA,60-69,2018,0,14864,MDCD
6,42.47501711156742,NA,60-69,2019,141.25950754157535,14864,MDCD
-5,14.151950718685832,NA,60-69,2020,-353.3081834010447,14864,MDCD
0,4.9199178644763855,NA,70-79,2011,0,14864,MDCD
0,9.776865160848734,NA,70-79,2012,0,14864,MDCD
0,15.039014373716633,NA,70-79,2013,0,14864,MDCD
0,21.338809034907598,NA,70-79,2014,0,14864,MDCD
0,26.321697467488022,NA,70-79,2015,0,14864,MDCD
-5,24.892539356605063,NA,70-79,2016,-200.86339639243292,14864,MDCD
0,23.94798083504449,NA,70-79,2017,0,14864,MDCD
-5,32.47091033538672,NA,70-79,2018,-153.98397976391232,14864,MDCD
6,46.105407255304584,NA,70-79,2019,130.13657957244655,14864,MDCD
7,14.121834360027378,NA,70-79,2020,495.6863125242342,14864,MDCD
0,1.002053388090349,NA,80-89,2012,0,14864,MDCD
0,0.999315537303217,NA,80-89,2013,0,14864,MDCD
0,1.8644763860369609,NA,80-89,2014,0,14864,MDCD
0,3.405886379192334,NA,80-89,2015,0,14864,MDCD
0,7.014373716632443,NA,80-89,2016,0,14864,MDCD
0,11.49075975359343,NA,80-89,2017,0,14864,MDCD
0,19.03353867214237,NA,80-89,2018,0,14864,MDCD
-5,29.719370294318963,NA,80-89,2019,-168.24044219253798,14864,MDCD
13,8.588637919233403,NA,80-89,2020,1513.627669748167,14864,MDCD
0,0.5749486652977412,NA,90-99,2019,0,14864,MDCD
-5,0.5284052019164955,NA,90-99,2020,-9462.435233160622,14864,MDCD
0,6.9869952087611225,Female,NA,2011,0,14864,MDCD
0,15.723477070499658,Female,NA,2012,0,14864,MDCD
0,22.94592744695414,Female,NA,2013,0,14864,MDCD
0,30.951403148528406,Female,NA,2014,0,14864,MDCD
0,37.80150581793292,Female,NA,2015,0,14864,MDCD
-5,47.07460643394935,Female,NA,2016,-106.21437710829359,14864,MDCD
0,54.33264887063655,Female,NA,2017,0,14864,MDCD
0,70.98973305954826,Female,NA,2018,0,14864,MDCD
-5,98.54346338124572,Female,NA,2019,-50.73903258967022,14864,MDCD
-5,29.010266940451746,Female,NA,2020,-172.35277463193657,14864,MDCD
0,7.7015742642026,Male,NA,2011,0,14864,MDCD
0,17.295003422313485,Male,NA,2012,0,14864,MDCD
0,25.371663244353183,Male,NA,2013,0,14864,MDCD
0,32.46269678302532,Male,NA,2014,0,14864,MDCD
0,39.200547570157426,Male,NA,2015,0,14864,MDCD
-5,44.88158795345654,Male,NA,2016,-111.4042579149637,14864,MDCD
0,55.36481861738535,Male,NA,2017,0,14864,MDCD
-5,75.85763175906914,Male,NA,2018,-65.91294618688417,14864,MDCD
11,111.43052703627653,Male,NA,2019,98.71621621621621,14864,MDCD
24,34.729637234770706,Male,NA,2020,691.0524241229799,14864,MDCD
0,0.3394934976043806,Male,40-49,2011,0,14864,MDCD
0,1.842573579739904,Male,50-59,2011,0,14864,MDCD
0,2.0506502395619437,Male,60-69,2011,0,14864,MDCD
0,3.468856947296372,Male,70-79,2011,0,14864,MDCD
0,3.1293634496919918,Male,40-49,2012,0,14864,MDCD
0,3.477070499657769,Male,50-59,2012,0,14864,MDCD
0,4.621492128678987,Male,60-69,2012,0,14864,MDCD
0,5.065023956194388,Male,70-79,2012,0,14864,MDCD
0,1.002053388090349,Male,80-89,2012,0,14864,MDCD
0,0.8678986995208761,Male,30-39,2013,0,14864,MDCD
0,5.9958932238193015,Male,40-49,2013,0,14864,MDCD
0,4.427104722792608,Male,50-59,2013,0,14864,MDCD
0,5.538672142368241,Male,60-69,2013,0,14864,MDCD
0,7.542778918548939,Male,70-79,2013,0,14864,MDCD
0,0.999315537303217,Male,80-89,2013,0,14864,MDCD
0,0.999315537303217,Male,30-39,2014,0,14864,MDCD
0,4.290212183436003,Male,40-49,2014,0,14864,MDCD
0,8.824093086926762,Male,50-59,2014,0,14864,MDCD
0,4.996577686516085,Male,60-69,2014,0,14864,MDCD
0,12.353182751540041,Male,70-79,2014,0,14864,MDCD
0,0.999315537303217,Male,80-89,2014,0,14864,MDCD
0,1.273100616016427,Male,30-39,2015,0,14864,MDCD
0,4.309377138945927,Male,40-49,2015,0,14864,MDCD
0,10.655715263518138,Male,50-59,2015,0,14864,MDCD
0,6.633812457221081,Male,60-69,2015,0,14864,MDCD
0,14.329911019849419,Male,70-79,2015,0,14864,MDCD
0,1.998631074606434,Male,80-89,2015,0,14864,MDCD
0,1.002053388090349,Male,30-39,2016,0,14864,MDCD
0,5.8726899383983575,Male,40-49,2016,0,14864,MDCD
0,12.569472963723477,Male,50-59,2016,0,14864,MDCD
0,8.659822039698836,Male,60-69,2016,0,14864,MDCD
-5,12.76933607118412,Male,70-79,2016,-391.5630360205832,14864,MDCD
0,4.008213552361396,Male,80-89,2016,0,14864,MDCD
0,1.5085557837097878,Male,0-9,2017,0,14864,MDCD
0,0.2053388090349076,Male,20-29,2017,0,14864,MDCD
0,0.999315537303217,Male,30-39,2017,0,14864,MDCD
0,3.7754962354551678,Male,40-49,2017,0,14864,MDCD
0,13.401779603011637,Male,50-59,2017,0,14864,MDCD
0,16.522929500342233,Male,60-69,2017,0,14864,MDCD
0,10.956878850102669,Male,70-79,2017,0,14864,MDCD
0,7.994524298425736,Male,80-89,2017,0,14864,MDCD
0,3.1759069130732374,Male,0-9,2018,0,14864,MDCD
0,0.785763175906913,Male,20-29,2018,0,14864,MDCD
0,2.193018480492813,Male,30-39,2018,0,14864,MDCD
