cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
-5,26.527036276522928,NA,50-59,2017,-188.4869439570647,100,PREMIER
0,30.203969883641342,NA,50-59,2018,0,100,PREMIER
0,41.341546885694726,NA,50-59,2019,0,100,PREMIER
-5,10.94318959616701,NA,50-59,2020,-456.9051788841631,100,PREMIER
-5,2.666666666666667,NA,60-69,2011,-1874.9999999999998,100,PREMIER
0,4.621492128678987,NA,60-69,2012,0,100,PREMIER
-5,7.186858316221766,NA,60-69,2013,-695.7142857142857,100,PREMIER
0,5.9958932238193015,NA,60-69,2014,0,100,PREMIER
0,5.979466119096509,NA,60-69,2015,0,100,PREMIER
0,10.18754277891855,NA,60-69,2016,0,100,PREMIER
-5,20.65160848733744,NA,60-69,2017,-242.11189182023065,100,PREMIER
-5,28.46817248459959,NA,60-69,2018,-175.63473744950952,100,PREMIER
-5,38.46680355920603,NA,60-69,2019,-129.98220640569394,100,PREMIER
5,13.661875427789186,NA,60-69,2020,365.9819639278557,100,PREMIER
0,4.9199178644763855,NA,70-79,2011,0,100,PREMIER
-5,8.777549623545518,NA,70-79,2012,-569.6350592638802,100,PREMIER
0,12.041067761806982,NA,70-79,2013,0,100,PREMIER
-5,18.33538672142368,NA,70-79,2014,-272.69672987905034,100,PREMIER
-5,21.22381930184805,NA,70-79,2015,-235.58436532507739,100,PREMIER
-5,18.78713210130048,NA,70-79,2016,-266.139609443311,100,PREMIER
-5,17.935660506502394,NA,70-79,2017,-278.7742329415357,100,PREMIER
-5,26.464065708418893,NA,70-79,2018,-188.93544382371198,100,PREMIER
8,39.99452429842573,NA,70-79,2019,200.02738225629795,100,PREMIER
-5,12.479123887748118,NA,70-79,2020,-400.6691531373409,100,PREMIER
0,1.002053388090349,NA,80-89,2012,0,100,PREMIER
0,0.999315537303217,NA,80-89,2013,0,100,PREMIER
-5,1.8644763860369609,NA,80-89,2014,-2681.718061674009,100,PREMIER
0,2.406570841889117,NA,80-89,2015,0,100,PREMIER
-5,5.117043121149897,NA,80-89,2016,-977.1268057784912,100,PREMIER
-5,9.492128678986996,NA,80-89,2017,-526.7522353619844,100,PREMIER
-5,14.036960985626283,NA,80-89,2018,-356.2024575775307,100,PREMIER
-5,20.28747433264887,NA,80-89,2019,-246.45748987854253,100,PREMIER
-5,7.351129363449692,NA,80-89,2020,-680.1675977653631,100,PREMIER
0,0.5749486652977412,NA,90-99,2019,0,100,PREMIER
0,0.5311430527036277,NA,90-99,2020,0,100,PREMIER
-5,6.915811088295688,Female,NA,2011,-722.98099762470315,100,PREMIER
-5,13.722108145106091,Female,NA,2012,-364.3754988028731,100,PREMIER
0,19.94798083504449,Female,NA,2013,0,100,PREMIER
-5,27.953456536618752,Female,NA,2014,-178.86875612144956,100,PREMIER
-5,33.007529089664615,Female,NA,2015,-151.4805905773059,100,PREMIER
-5,38.95687885010267,Female,NA,2016,-128.34703773982713,100,PREMIER
-5,46.338124572210816,Female,NA,2017,-107.90251107828655,100,PREMIER
0,61.9958932238193,Female,NA,2018,0,100,PREMIER
5,90.2094455852156,Female,NA,2019,55.426568332878084,100,PREMIER
-5,26.869267624914443,Female,NA,2020,-186.08620338292235,100,PREMIER
-5,7.340177960301164,Male,NA,2011,-681.1823946288698,100,PREMIER
0,15.290896646132786,Male,NA,2012,0,100,PREMIER
-5,23.312799452429843,Male,NA,2013,-214.47445684086904,100,PREMIER
-5,29.45927446954141,Male,NA,2014,-169.72583643122678,100,PREMIER
-5,34.87748117727584,Male,NA,2015,-143.35897637177172,100,PREMIER
0,40.12867898699521,Male,NA,2016,0,100,PREMIER
-5,50.32169746748802,Male,NA,2017,-99.36071817192601,100,PREMIER
-5,67.95345653661876,Male,NA,2018,-73.57977437550362,100,PREMIER
9,100.78850102669405,Male,NA,2019,89.29590090457175,100,PREMIER
10,33.3305954825462,Male,NA,2020,300.02464268112374,100,PREMIER
0,0.3394934976043806,Male,40-49,2011,0,100,PREMIER
0,1.842573579739904,Male,50-59,2011,0,100,PREMIER
-5,1.6892539356605065,Male,60-69,2011,-2959.8865478119933,100,PREMIER
0,3.468856947296372,Male,70-79,2011,0,100,PREMIER
0,3.1293634496919918,Male,40-49,2012,0,100,PREMIER
0,3.477070499657769,Male,50-59,2012,0,100,PREMIER
0,2.617385352498289,Male,60-69,2012,0,100,PREMIER
0,5.065023956194388,Male,70-79,2012,0,100,PREMIER
0,1.002053388090349,Male,80-89,2012,0,100,PREMIER
0,0.8678986995208761,Male,30-39,2013,0,100,PREMIER
0,5.9958932238193015,Male,40-49,2013,0,100,PREMIER
0,4.427104722792608,Male,50-59,2013,0,100,PREMIER
-5,4.479123887748118,Male,60-69,2013,-1116.2897310513447,100,PREMIER
0,6.543463381245722,Male,70-79,2013,0,100,PREMIER
0,0.999315537303217,Male,80-89,2013,0,100,PREMIER
0,0.999315537303217,Male,30-39,2014,0,100,PREMIER
0,4.290212183436003,Male,40-49,2014,0,100,PREMIER
0,8.824093086926762,Male,50-59,2014,0,100,PREMIER
0,2.9979466119096507,Male,60-69,2014,0,100,PREMIER
-5,11.34839151266256,Male,70-79,2014,-440.59107358262963,100,PREMIER
0,0.999315537303217,Male,80-89,2014,0,100,PREMIER
0,1.273100616016427,Male,30-39,2015,0,100,PREMIER
0,4.309377138945927,Male,40-49,2015,0,100,PREMIER
0,10.655715263518138,Male,50-59,2015,0,100,PREMIER
0,4.635181382614648,Male,60-69,2015,0,100,PREMIER
-5,12.005475701574264,Male,70-79,2015,-416.47662485746866,100,PREMIER
0,1.998631074606434,Male,80-89,2015,0,100,PREMIER
0,1.002053388090349,Male,30-39,2016,0,100,PREMIER
0,5.8726899383983575,Male,40-49,2016,0,100,PREMIER
0,12.569472963723477,Male,50-59,2016,0,100,PREMIER
0,6.655715263518139,Male,60-69,2016,0,100,PREMIER
0,10.020533880903491,Male,70-79,2016,0,100,PREMIER
0,4.008213552361396,Male,80-89,2016,0,100,PREMIER
0,1.5085557837097878,Male,0-9,2017,0,100,PREMIER
0,0.2053388090349076,Male,20-29,2017,0,100,PREMIER
0,0.999315537303217,Male,30-39,2017,0,100,PREMIER
0,3.7754962354551678,Male,40-49,2017,0,100,PREMIER
-5,13.30321697467488,Male,50-59,2017,-375.84894011113397,100,PREMIER
-5,13.593429158110883,Male,60-69,2017,-367.8247734138973,100,PREMIER
-5,8.941820670773442,Male,70-79,2017,-559.17023882424985,100,PREMIER
0,7.994524298425736,Male,80-89,2017,0,100,PREMIER
0,3.1759069130732374,Male,0-9,2018,0,100,PREMIER
0,0.785763175906913,Male,20-29,2018,0,100,PREMIER
0,2.193018480492813,Male,30-39,2018,0,100,PREMIER
0,4.487337440109514,Male,40-49,2018,0,100,PREMIER
0,14.417522245037645,Male,50-59,2018,0,100,PREMIER
-5,16.61054072553046,Male,60-69,2018,-301.0136805670018,100,PREMIER
-5,15.93429158110883,Male,70-79,2018,-313.7886597938144,100,PREMIER
-5,10.349075975359343,Male,80-89,2018,-483.13492063492066,100,PREMIER
0,5.295003422313484,Male,0-9,2019,0,100,PREMIER
0,0.39698836413415467,Male,10-19,2019,0,100,PREMIER
0,2.9897330595482545,Male,20-29,2019,0,100,PREMIER
0,2.9979466119096507,Male,30-39,2019,0,100,PREMIER
0,5.190965092402464,Male,40-49,2019,0,100,PREMIER
0,21.27310061601643,Male,50-59,2019,0,100,PREMIER
-5,23.523613963039015,Male,60-69,2019,-212.55237430167597,100,PREMIER
6,25.744010951403148,Male,70-79,2019,233.06391577156228,100,PREMIER
0,13.377138945927447,Male,80-89,2019,0,100,PREMIER
0,1.212867898699521,Male,0-9,2020,0,100,PREMIER
0,0.917180013689254,Male,10-19,2020,0,100,PREMIER
0,0.8733744010951403,Male,20-29,2020,0,100,PREMIER
0,0.999315537303217,Male,30-39,2020,0,100,PREMIER
0,1.8480492813141685,Male,40-49,2020,0,100,PREMIER
-5,5.921971252566735,Male,50-59,2020,-844.3134535367545,100,PREMIER
-5,8.386036960985626,Male,60-69,2020,-596.2291870714986,100,PREMIER
-5,8.46817248459959,Male,70-79,2020,-590.4461687681862,100,PREMIER
-5,4.602327173169062,Male,80-89,2020,-1086.4069006543725,100,PREMIER
0,0.10130047912388775,Male,90-99,2020,0,100,PREMIER
0,0.6078028747433265,Female,10-19,2011,0,100,PREMIER
0,1.056810403832991,Female,20-29,2011,0,100,PREMIER
0,0.39698836413415467,Female,30-39,2011,0,100,PREMIER
0,1.78507871321013,Female,40-49,2011,0,100,PREMIER
0,0.6406570841889117,Female,50-59,2011,0,100,PREMIER
-5,0.9774127310061602,Female,60-69,2011,-5115.546218487395,100,PREMIER
0,1.4510609171800137,Female,70-79,2011,0,100,PREMIER
0,1.002053388090349,Female,10-19,2012,0,100,PREMIER
0,1.002053388090349,Female,20-29,2012,0,100,PREMIER
0,1.002053388090349,Female,30-39,2012,0,100,PREMIER
0,2.004106776180698,Female,40-49,2012,0,100,PREMIER
0,2.9952087611225187,Female,50-59,2012,0,100,PREMIER
0,2.004106776180698,Female,60-69,2012,0,100,PREMIER
-5,3.7125256673511293,Female,70-79,2012,-1346.7920353982302,100,PREMIER
0,0.4791238877481177,Female,0-9,2013,0,100,PREMIER
0,1.273100616016427,Female,10-19,2013,0,100,PREMIER
0,0.999315537303217,Female,20-29,2013,0,100,PREMIER
0,0.999315537303217,Female,30-39,2013,0,100,PREMIER
0,3.6057494866529773,Female,40-49,2013,0,100,PREMIER
0,4.386036960985626,Female,50-59,2013,0,100,PREMIER
0,2.707734428473648,Female,60-69,2013,0,100,PREMIER
0,5.49760438056126,Female,70-79,2013,0,100,PREMIER
0,0.999315537303217,Female,0-9,2014,0,100,PREMIER
0,1.998631074606434,Female,10-19,2014,0,100,PREMIER
0,0.999315537303217,Female,20-29,2014,0,100,PREMIER
0,0.999315537303217,Female,30-39,2014,0,100,PREMIER
0,5.240246406570842,Female,40-49,2014,0,100,PREMIER
0,6.86652977412731,Female,50-59,2014,0,100,PREMIER
0,2.9979466119096507,Female,60-69,2014,0,100,PREMIER
0,6.9869952087611225,Female,70-79,2014,0,100,PREMIER
-5,0.865160848733744,Female,80-89,2014,-5779.272151898735,100,PREMIER
0,0.999315537303217,Female,0-9,2015,0,100,PREMIER
0,2.6119096509240247,Female,10-19,2015,0,100,PREMIER
0,0.999315537303217,Female,20-29,2015,0,100,PREMIER
0,1.2320328542094456,Female,30-39,2015,0,100,PREMIER
-5,7.7207392197125255,Female,40-49,2015,-647.6063829787234,100,PREMIER
-5,8.473648186173854,Female,50-59,2015,-590.0646203554119,100,PREMIER
0,1.3442847364818618,Female,60-69,2015,0,100,PREMIER
-5,9.218343600273785,Female,70-79,2015,-542.3967923967924,100,PREMIER
0,0.4079397672826831,Female,80-89,2015,0,100,PREMIER
0,1.002053388090349,Female,0-9,2016,0,100,PREMIER
0,4.008213552361396,Female,10-19,2016,0,100,PREMIER
0,1.002053388090349,Female,20-29,2016,0,100,PREMIER
0,2.817248459958932,Female,30-39,2016,0,100,PREMIER
0,7.014373716632443,Female,40-49,2016,0,100,PREMIER
0,9.705681040383299,Female,50-59,2016,0,100,PREMIER
0,3.5318275154004106,Female,60-69,2016,0,100,PREMIER
-5,8.766598220396988,Female,70-79,2016,-570.3466583385384,100,PREMIER
-5,1.108829568788501,Female,80-89,2016,-4509.259259259259,100,PREMIER
0,0.999315537303217,Female,0-9,2017,0,100,PREMIER
0,2.5735797399041753,Female,10-19,2017,0,100,PREMIER
0,3.8001368925393564,Female,20-29,2017,0,100,PREMIER
0,3.167693360711841,Female,30-39,2017,0,100,PREMIER
0,5.023956194387406,Female,40-49,2017,0,100,PREMIER
0,13.22381930184805,Female,50-59,2017,0,100,PREMIER
0,7.058179329226557,Female,60-69,2017,0,100,PREMIER
0,8.993839835728952,Female,70-79,2017,0,100,PREMIER
-5,1.4976043805612593,Female,80-89,2017,-3338.6654478976234,100,PREMIER
0,0.7665982203969883,Female,0-9,2018,0,100,PREMIER
0,3.997262149212868,Female,10-19,2018,0,100,PREMIER
0,2.9979466119096507,Female,20-29,2018,0,100,PREMIER
0,4.65160848733744,Female,30-39,2018,0,100,PREMIER
0,7.7207392197125255,Female,40-49,2018,0,100,PREMIER
0,15.786447638603697,Female,50-59,2018,0,100,PREMIER
0,11.85763175906913,Female,60-69,2018,0,100,PREMIER
0,10.529774127310061,Female,70-79,2018,0,100,PREMIER
0,3.6878850102669407,Female,80-89,2018,0,100,PREMIER
0,5.921971252566735,Female,0-9,2019,0,100,PREMIER
0,2.9979466119096507,Female,10-19,2019,0,100,PREMIER
0,6.064339493497604,Female,20-29,2019,0,100,PREMIER
-5,9.234770704996578,Female,30-39,2019,-541.4319596798102,100,PREMIER
0,9.242984257357975,Female,40-49,2019,0,100,PREMIER
0,20.0684462696783,Female,50-59,2019,0,100,PREMIER
0,14.94318959616701,Female,60-69,2019,0,100,PREMIER
-5,14.250513347022586,Female,70-79,2019,-350.86455331412105,100,PREMIER
-5,6.910335386721424,Female,80-89,2019,-723.5538827258321,100,PREMIER
0,0.5749486652977412,Female,90-99,2019,0,100,PREMIER
0,2.083504449007529,Female,0-9,2020,0,100,PREMIER
0,0.4407939767282683,Female,10-19,2020,0,100,PREMIER
0,1.590691307323751,Female,20-29,2020,0,100,PREMIER
0,3.477070499657769,Female,30-39,2020,0,100,PREMIER
0,1.7905544147843944,Female,40-49,2020,0,100,PREMIER
-5,5.021218343600274,Female,50-59,2020,-995.7742639040349,100,PREMIER
-5,5.27583846680356,Female,60-69,2020,-947.7166580176439,100,PREMIER
0,4.010951403148528,Female,70-79,2020,0,100,PREMIER
0,2.74880219028063,Female,80-89,2020,0,100,PREMIER
