cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
0,1.002053388090349,NA,20-29,2012,0,111,PREMIER
0,0.999315537303217,NA,20-29,2013,0,111,PREMIER
0,0.999315537303217,NA,20-29,2014,0,111,PREMIER
0,0.999315537303217,NA,20-29,2015,0,111,PREMIER
0,1.002053388090349,NA,20-29,2016,0,111,PREMIER
0,4.005475701574264,NA,20-29,2017,0,111,PREMIER
0,3.783709787816564,NA,20-29,2018,0,111,PREMIER
0,9.05407255304586,NA,20-29,2019,0,111,PREMIER
0,2.4640657084188913,NA,20-29,2020,0,111,PREMIER
0,0.39698836413415467,NA,30-39,2011,0,111,PREMIER
0,1.002053388090349,NA,30-39,2012,0,111,PREMIER
0,1.867214236824093,NA,30-39,2013,0,111,PREMIER
0,1.998631074606434,NA,30-39,2014,0,111,PREMIER
0,2.5051334702258727,NA,30-39,2015,0,111,PREMIER
0,3.819301848049281,NA,30-39,2016,0,111,PREMIER
0,4.167008898015058,NA,30-39,2017,0,111,PREMIER
0,6.844626967830253,NA,30-39,2018,0,111,PREMIER
0,12.862422997946611,NA,30-39,2019,0,111,PREMIER
0,4.476386036960986,NA,30-39,2020,0,111,PREMIER
0,2.1245722108145104,NA,40-49,2011,0,111,PREMIER
0,5.13347022587269,NA,40-49,2012,0,111,PREMIER
0,9.601642710472278,NA,40-49,2013,0,111,PREMIER
0,9.530458590006845,NA,40-49,2014,0,111,PREMIER
0,12.05201916495551,NA,40-49,2015,0,111,PREMIER
0,12.8870636550308,NA,40-49,2016,0,111,PREMIER
0,8.799452429842574,NA,40-49,2017,0,111,PREMIER
0,12.20807665982204,NA,40-49,2018,0,111,PREMIER
0,14.43394934976044,NA,40-49,2019,0,111,PREMIER
0,3.8658453114305273,NA,40-49,2020,0,111,PREMIER
0,2.4832306639288158,NA,50-59,2011,0,111,PREMIER
0,6.4722792607802875,NA,50-59,2012,0,111,PREMIER
0,8.813141683778234,NA,50-59,2013,0,111,PREMIER
0,15.690622861054072,NA,50-59,2014,0,111,PREMIER
0,19.129363449691994,NA,50-59,2015,0,111,PREMIER
0,24.279260780287473,NA,50-59,2016,0,111,PREMIER
0,28.624229979466122,NA,50-59,2017,0,111,PREMIER
0,33.20191649555099,NA,50-59,2018,0,111,PREMIER
0,43.34017796030116,NA,50-59,2019,0,111,PREMIER
0,11.594798083504449,NA,50-59,2020,0,111,PREMIER
0,3.0992470910335386,NA,60-69,2011,0,111,PREMIER
0,7.627652292950035,NA,60-69,2012,0,111,PREMIER
0,9.245722108145106,NA,60-69,2013,0,111,PREMIER
0,8.993839835728952,NA,60-69,2014,0,111,PREMIER
0,8.97741273100616,NA,60-69,2015,0,111,PREMIER
0,13.193702943189596,NA,60-69,2016,0,111,PREMIER
0,24.58042436687201,NA,60-69,2017,0,111,PREMIER
0,33.034907597535934,NA,60-69,2018,0,111,PREMIER
0,44.90896646132786,NA,60-69,2019,0,111,PREMIER
0,15.540041067761805,NA,60-69,2020,0,111,PREMIER
0,4.9199178644763855,NA,70-79,2011,0,111,PREMIER
0,9.776865160848734,NA,70-79,2012,0,111,PREMIER
0,15.039014373716633,NA,70-79,2013,0,111,PREMIER
0,21.338809034907598,NA,70-79,2014,0,111,PREMIER
