cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
6,876.4736481861738,NA,NA,NA,6.845613684355204,126,PREMIER
-5,420.7091033538672,Female,NA,NA,-11.884696480633071,126,PREMIER
5,455.7645448323066,Male,NA,NA,10.970576927697817,126,PREMIER
0,24.4435318275154,NA,0-9,NA,0,126,PREMIER
0,22.82546201232033,NA,10-19,NA,0,126,PREMIER
-5,25.204654346338124,NA,20-29,NA,-198.3760590918966,126,PREMIER
0,39.93976728268309,NA,30-39,NA,0,126,PREMIER
-5,90.46680355920603,NA,40-49,NA,-55.26889204975335,126,PREMIER
0,193.6290212183436,NA,50-59,NA,0,126,PREMIER
-5,168.67077344284738,NA,60-69,NA,-29.64354699952927,126,PREMIER
0,225.95756331279944,NA,70-79,NA,0,126,PREMIER
-5,84.2299794661191,NA,80-89,NA,-59.36128717698683,126,PREMIER
0,1.106091718001369,NA,90-99,NA,0,126,PREMIER
0,13.25119780971937,Female,0-9,NA,0,126,PREMIER
0,21.51129363449692,Female,10-19,NA,0,126,PREMIER
0,20.5119780971937,Female,20-29,NA,0,126,PREMIER
0,28.607802874743324,Female,30-39,NA,0,126,PREMIER
0,51.397672826830934,Female,40-49,NA,0,126,PREMIER
0,95.81656399726215,Female,50-59,NA,0,126,PREMIER
-5,60.83778234086242,Female,60-69,NA,-82.18577021736196,126,PREMIER
0,92.36413415468857,Female,70-79,NA,0,126,PREMIER
0,35.40588637919233,Female,80-89,NA,0,126,PREMIER
0,1.0047912388774811,Female,90-99,NA,0,126,PREMIER
0,11.19233401779603,Male,0-9,NA,0,126,PREMIER
0,1.3141683778234086,Male,10-19,NA,0,126,PREMIER
-5,4.692676249144421,Male,20-29,NA,-1065.4900816802801,126,PREMIER
0,11.331964407939767,Male,30-39,NA,0,126,PREMIER
-5,39.069130732375086,Male,40-49,NA,-127.97827610371408,126,PREMIER
0,97.81245722108144,Male,50-59,NA,0,126,PREMIER
-5,107.83299110198494,Male,60-69,NA,-46.36799878129285,126,PREMIER
0,133.5934291581109,Male,70-79,NA,0,126,PREMIER
-5,48.824093086926766,Male,80-89,NA,-102.40845623282678,126,PREMIER
0,0.10130047912388775,Male,90-99,NA,0,126,PREMIER
0,14.688569472963723,NA,NA,2011,0,126,PREMIER
0,33.01848049281314,NA,NA,2012,0,126,PREMIER
0,48.31759069130732,NA,NA,2013,0,126,PREMIER
0,63.41409993155373,NA,NA,2014,0,126,PREMIER
0,77.00205338809035,NA,NA,2015,0,126,PREMIER
0,92.35592060232717,NA,NA,2016,0,126,PREMIER
0,111.69609856262834,NA,NA,2017,0,126,PREMIER
0,149.56605065023956,NA,NA,2018,0,126,PREMIER
0,218.2696783025325,NA,NA,2019,0,126,PREMIER
6,68.145106091718,NA,NA,2020,88.04740859783045,126,PREMIER
0,0.4791238877481177,NA,0-9,2013,0,126,PREMIER
0,0.999315537303217,NA,0-9,2014,0,126,PREMIER
0,0.999315537303217,NA,0-9,2015,0,126,PREMIER
0,1.002053388090349,NA,0-9,2016,0,126,PREMIER
0,2.507871321013005,NA,0-9,2017,0,126,PREMIER
0,3.9425051334702257,NA,0-9,2018,0,126,PREMIER
0,11.21697467488022,NA,0-9,2019,0,126,PREMIER
0,3.2963723477070497,NA,0-9,2020,0,126,PREMIER
0,0.6078028747433265,NA,10-19,2011,0,126,PREMIER
0,1.002053388090349,NA,10-19,2012,0,126,PREMIER
0,1.273100616016427,NA,10-19,2013,0,126,PREMIER
0,1.998631074606434,NA,10-19,2014,0,126,PREMIER
0,2.6119096509240247,NA,10-19,2015,0,126,PREMIER
0,4.008213552361396,NA,10-19,2016,0,126,PREMIER
0,2.5735797399041753,NA,10-19,2017,0,126,PREMIER
0,3.997262149212868,NA,10-19,2018,0,126,PREMIER
0,3.3949349760438055,NA,10-19,2019,0,126,PREMIER
0,1.3579739904175223,NA,10-19,2020,0,126,PREMIER
0,1.056810403832991,NA,20-29,2011,0,126,PREMIER
0,1.002053388090349,NA,20-29,2012,0,126,PREMIER
0,0.999315537303217,NA,20-29,2013,0,126,PREMIER
0,0.999315537303217,NA,20-29,2014,0,126,PREMIER
0,0.999315537303217,NA,20-29,2015,0,126,PREMIER
0,1.002053388090349,NA,20-29,2016,0,126,PREMIER
0,4.005475701574264,NA,20-29,2017,0,126,PREMIER
0,3.783709787816564,NA,20-29,2018,0,126,PREMIER
0,9.05407255304586,NA,20-29,2019,0,126,PREMIER
-5,2.3025325119780975,NA,20-29,2020,-2171.5219976218787,126,PREMIER
0,0.39698836413415467,NA,30-39,2011,0,126,PREMIER
0,1.002053388090349,NA,30-39,2012,0,126,PREMIER
0,1.867214236824093,NA,30-39,2013,0,126,PREMIER
0,1.998631074606434,NA,30-39,2014,0,126,PREMIER
0,2.5051334702258727,NA,30-39,2015,0,126,PREMIER
0,3.819301848049281,NA,30-39,2016,0,126,PREMIER
0,4.167008898015058,NA,30-39,2017,0,126,PREMIER
0,6.844626967830253,NA,30-39,2018,0,126,PREMIER
0,12.862422997946611,NA,30-39,2019,0,126,PREMIER
0,4.476386036960986,NA,30-39,2020,0,126,PREMIER
0,2.1245722108145104,NA,40-49,2011,0,126,PREMIER
0,5.13347022587269,NA,40-49,2012,0,126,PREMIER
0,9.601642710472278,NA,40-49,2013,0,126,PREMIER
0,9.530458590006845,NA,40-49,2014,0,126,PREMIER
0,12.05201916495551,NA,40-49,2015,0,126,PREMIER
0,12.8870636550308,NA,40-49,2016,0,126,PREMIER
0,8.799452429842574,NA,40-49,2017,0,126,PREMIER
0,12.20807665982204,NA,40-49,2018,0,126,PREMIER
0,14.43394934976044,NA,40-49,2019,0,126,PREMIER
-5,3.696098562628337,NA,40-49,2020,-1352.7777777777778,126,PREMIER
0,2.4832306639288158,NA,50-59,2011,0,126,PREMIER
0,6.4722792607802875,NA,50-59,2012,0,126,PREMIER
0,8.813141683778234,NA,50-59,2013,0,126,PREMIER
0,15.690622861054072,NA,50-59,2014,0,126,PREMIER
0,19.129363449691994,NA,50-59,2015,0,126,PREMIER
0,24.279260780287473,NA,50-59,2016,0,126,PREMIER
0,28.624229979466122,NA,50-59,2017,0,126,PREMIER
0,33.20191649555099,NA,50-59,2018,0,126,PREMIER
0,43.34017796030116,NA,50-59,2019,0,126,PREMIER
0,11.594798083504449,NA,50-59,2020,0,126,PREMIER
0,3.0992470910335386,NA,60-69,2011,0,126,PREMIER
0,7.627652292950035,NA,60-69,2012,0,126,PREMIER
0,9.245722108145106,NA,60-69,2013,0,126,PREMIER
0,8.993839835728952,NA,60-69,2014,0,126,PREMIER
0,8.97741273100616,NA,60-69,2015,0,126,PREMIER
0,13.193702943189596,NA,60-69,2016,0,126,PREMIER
0,24.58042436687201,NA,60-69,2017,0,126,PREMIER
0,33.034907597535934,NA,60-69,2018,0,126,PREMIER
0,44.90896646132786,NA,60-69,2019,0,126,PREMIER
-5,15.008898015058179,NA,60-69,2020,-333.1357168916454,126,PREMIER
0,4.9199178644763855,NA,70-79,2011,0,126,PREMIER
0,9.776865160848734,NA,70-79,2012,0,126,PREMIER
0,15.039014373716633,NA,70-79,2013,0,126,PREMIER
